kód;názov;"Kód ŠÚ";"kód okresu";"kód krajiny";"platné od";"platné do"
964300218;Ťumeň;;;643;2017-04-10;
979200056;Tunceli;;;792;2013-03-21;
978800004;Tunis;;;788;2013-09-24;
502871;Tupá;SK0232502871;402;703;2010-01-01;
920301899;Tupesy;;;203;2015-02-13;
502880;Turá;SK0232502880;402;703;2010-01-01;
937600063;Turan;;;376;2013-04-12;
512681;Turany;SK0316512681;506;703;2010-01-01;
920302144;Tuřany;;;203;2015-11-20;
527939;"Turany nad Ondavou";SK041B527939;711;703;2010-01-01;
920302314;"Tuřany okr. Kladno";;;203;2017-05-13;
939800080;"Turar Ryskulov";;;398;2017-11-08;
975600041;Turbenthal;;;756;2015-03-09;
520900;Turcovce;SK0412520900;702;703;2010-01-01;
512699;Turček;SK0319512699;509;703;2010-01-01;
556271;Turčianky;SK0225556271;305;703;2010-01-01;
512702;"Turčianska Štiavnička";SK0316512702;506;703;2010-01-01;
545961;"Turčianske Jaseno";SK0316545961;506;703;2010-01-01;
512711;"Turčianske Kľačany";SK0316512711;506;703;2010-01-01;
512729;"Turčianske Teplice";SK0319512729;509;703;2010-01-01;
512737;"Turčiansky Ďur";SK0316512737;506;703;2010-01-01;
512753;"Turčiansky Peter";SK0316512753;506;703;2010-01-01;
526321;Turčok;SK0328526321;608;703;2010-01-01;
964200087;Turda;;;642;2015-01-29;
557269;Turecká;SK0321557269;601;703;2010-01-01;
961600434;Turek;;;616;2013-11-20;
508284;Tureň;SK0108508284;108;703;2010-01-01;
979200184;Turhal;;;792;2015-10-14;
938000068;Turi;;;380;2013-03-19;
980400106;"Turi Remety";;;804;2013-02-15;
518051;Turie;SK031B518051;511;703;2010-01-01;
980400134;Turijsk;;;804;2013-03-13;
507407;Turík;SK0318507407;508;703;2010-01-01;
980400135;"Turja Pasika";;;804;2013-03-13;
980400094;Turka;;;804;2013-02-08;
939800070;Turkestan;;;398;2016-02-09;
920302372;Turkovice;;;203;2017-11-02;
924600010;Turku;;;246;2012-10-25;
559784;"Turňa nad Bodvou";SK0426559784;806;703;2010-01-01;
521779;"Turnianska Nová Ves";SK0426521779;806;703;2010-01-01;
920300269;Turnov;;;203;2012-12-03;
518891;Turová;SK032B518891;611;703;2010-01-01;
920301900;Turovec;;;203;2015-02-13;
920301901;Tursko;;;203;2015-02-13;
976200011;Tursunzade;;;762;2015-10-26;
509507;Turzovka;SK0312509507;502;703;2010-01-01;
984000021;Tuscaloosa;;;840;2012-06-28;
964200140;"Tușnadu Nou";;;642;2017-03-09;
961600011;Tuszyn;;;616;2010-01-01;
523208;Tušice;SK0427523208;807;703;2010-01-01;
523216;"Tušická Nová Ves";SK0427523216;807;703;2010-01-01;
964300231;Tutayev;;;643;2017-09-28;
968800073;Tutin;;;688;1998-09-18;
927600342;Tuttlingen;;;276;2013-09-06;
927600462;Tutzing;;;276;2013-12-02;
949600002;Tuv-Aimag;;;496;2013-01-07;
970400045;"Tuyên Quang";;;704;2017-03-20;
907000010;Tuzla;;;70;2013-04-17;
514411;Tužina;SK0227514411;307;703;2010-01-01;
523984;Tvarožná;SK0413523984;703;703;2010-01-01;
920302350;"Tvarožná Lhota";;;203;2017-10-03;
964300008;Tver;;;643;2010-01-01;
957800216;Tverlandet;;;578;2013-11-27;
911200016;Tvoričevka;;;112;1997-09-12;
505617;Tvrdomestice;SK0236505617;406;703;2010-01-01;
920300692;Tvrdonice;;;203;2013-04-12;
510114;Tvrdošín;SK031A510114;510;703;2010-01-01;
503614;Tvrdošovce;SK0234503614;404;703;2010-01-01;
961600393;Tyczyn;;;616;2013-08-16;
957800217;Tydal;;;578;2013-11-27;
961600078;Tychy;;;616;2012-10-16;
980400400;Tychyj;;;804;2015-02-12;
961600159;Tykocin;;;616;2013-01-11;
961600371;Tylicz;;;616;2013-06-13;
920301902;Tymákov;;;203;2015-02-13;
961600392;Tymbark;;;616;2013-08-16;
920300817;"Týn nad Bečvou";;;203;2013-10-17;
920300903;"Týn nad Vltavou";;;203;2014-01-27;
920300891;"Týnec nad Labem";;;203;2014-01-22;
920300935;"Týnec nad Sázavou";;;203;2014-02-11;
920301903;"Týnec okr. Břeclav";;;203;2015-02-13;
920300416;"Týniště nad Orlicí";;;203;2013-03-04;
975200065;Tynnered;;;752;2013-11-20;
957800101;Tynset;;;578;2013-09-06;
910000017;Tyrgoriste;;;100;2013-01-09;
957800294;Tyristrand;;;578;2015-09-01;
980400630;Tysmenytsya;;;804;2016-09-21;
957800317;Tyssedal;;;578;2015-12-11;
980400401;Tyšiv;;;804;2015-02-12;
940400004;"Uasin Gishu";;;404;2013-04-23;
968800183;Ub;;;688;2017-10-09;
972400042;Ubeda;;;724;2013-03-01;
927600571;Überlingen;;;276;2014-04-15;
520918;Ubľa;SK0419520918;709;703;2010-01-01;
938000389;Uboldo;;;380;2017-08-11;
976400004;"Ubon Ratchathani";;;764;2013-02-19;
523224;Úbrež;SK0429523224;809;703;2010-01-01;
905600020;Uccle;;;56;2014-03-24;
935600133;Udaipur;;;356;2017-08-03;
520926;Udavské;SK0412520926;702;703;2010-01-01;
513741;Udiča;SK0226513741;306;703;2010-01-01;
938000086;Udine;;;380;2000-09-01;
920300293;Údlice;;;203;2013-01-11;
527050;Údol;SK041A527050;710;703;2010-01-01;
976400015;"Udon Thani";;;764;2017-11-10;
935600040;Udupi;;;356;2014-10-22;
964300030;Ufa;;;643;2012-12-03;
927600968;"Uffing am Staffelsee";;;276;2017-02-15;
980000002;Uganda;;;800;2014-08-04;
938000061;Ugento;;;380;2013-03-19;
957800218;Uggdal;;;578;2013-11-27;
980400402;Uglia;;;804;2015-02-12;
964300149;"Ugolnye Kopi";;;643;2014-11-07;
979200176;Ugurmumcu;;;792;2015-09-01;
961600313;"Uherce Mineralne";;;616;2013-03-19;
920300993;Uherčice;;;203;2014-10-08;
920301904;"Uherčice okr. Břeclav";;;203;2015-02-13;
920300058;"Uherské Hradiště";;;203;2010-01-01;
920300169;"Uherský Brod";;;203;2012-10-08;
920300333;"Uherský Ostroh";;;203;2013-01-11;
927600617;"Uhldingen - Mühlhofen";;;276;2014-10-08;
920300373;"Uhlířske Janovice";;;203;2013-02-11;
502898;Uhliská;SK0232502898;402;703;2010-01-01;
920300711;Úhonice;;;203;2013-04-12;
543683;Úhorná;SK0421543683;801;703;2010-01-01;
511099;"Uhorská Ves";SK0315511099;505;703;2010-01-01;
511978;Uhorské;SK0327511978;607;703;2010-01-01;
920301905;"Uhřice okr. Hodonín";;;203;2015-02-13;
505625;Uhrovec;SK0221505625;301;703;2010-01-01;
505633;"Uhrovské Podhradie";SK0221505633;301;703;2010-01-01;
961600287;Uhrusk;;;616;2013-03-11;
964300032;Uchta;;;643;2013-01-07;
927600463;Uchte;;;276;2013-12-02;
939800030;Uil;;;398;2013-04-10;
961600440;Ujazd;;;616;2013-11-27;
920300142;Újezd;;;203;2012-05-30;
920301906;"Újezd okr. Beroun";;;203;2015-02-13;
980400008;Ujezdci;;;804;2010-01-01;
920300315;Újezdec;;;203;2013-01-11;
920302181;Újezdeček;;;203;2015-12-06;
961600828;Ujście;;;616;2017-10-23;
900400036;Ukjent;;;4;2017-02-28;
944000061;Ukmerge;;;440;2016-10-12;
944000046;Ukmergte;;;440;2015-02-03;
980400196;Ukrajina;;;804;2013-09-06;
949600006;Ulaangom;;;496;2013-03-15;
980400455;Uladivka;;;804;2015-08-13;
961600203;Ulan;;;616;2013-01-11;
961600233;Ulan-Majorat;;;616;2013-01-17;
964300193;Ulan-Ude;;;643;2016-04-06;
949600001;Ulánbátár;;;496;2012-11-20;
961600668;Ulanów;;;616;2015-08-12;
556050;"Úľany nad Žitavou";SK0234556050;404;703;2010-01-01;
957800219;Ulefoss;;;578;2013-11-27;
980400263;Ulianivka;;;804;2014-04-04;
520934;Ulič;SK0419520934;709;703;2010-01-01;
520942;"Uličské Krivé";SK0419520942;709;703;2010-01-01;
964300081;Uľjanovsk;;;643;2013-03-21;
949600011;Uljastaj;;;496;2016-09-30;
934800155;Üllő;;;348;2014-10-22;
927600262;Ulm;;;276;2013-06-21;
927601005;Ulm-Söflingen;;;276;2017-09-14;
543691;Uloža;SK0414543691;704;703;2010-01-01;
957800363;Ulsteinvik;;;578;2016-09-29;
980400611;Umaň;;;804;2016-09-02;
938000053;Umbertide;;;380;2013-03-14;
975200016;Umea;;;752;2013-03-07;
937600107;"Umm al-Fahm";;;376;2013-08-19;
972900014;"Umm Ruwaba";;;729;2015-12-07;
924600011;Ummeljoki;;;246;2012-10-25;
920300380;Úmonín;;;203;2013-02-12;
979200014;Umraniye;;;792;2013-02-01;
920300981;Únanov;;;203;2014-10-01;
518905;Uňatín;SK0325518905;605;703;2010-01-01;
920301907;Úněšov;;;203;2015-02-13;
949800011;Ungheni;;;498;2013-09-06;
920300825;Unhošť;;;203;2013-11-13;
920300571;Uničov;;;203;2013-03-06;
925000325;Unieux;;;250;2015-10-22;
504939;Unín;SK0216504939;206;703;2010-01-01;
927600220;Unna;;;276;2013-03-19;
927600539;Untergruppenbach;;;276;2000-03-01;
904000084;Unterrabnitz;;;40;2013-11-19;
927600204;Untersteinbach;;;276;2013-03-19;
920300815;Úpice;;;203;2013-10-07;
982600185;Upminster;;;826;2013-10-04;
975200002;Uppsala;;;752;2012-05-25;
939800005;Uraľsk;;;398;2012-10-19;
920300572;Určice;;;203;2013-03-06;
935600045;Urdauli;;;356;2015-02-12;
964300063;Urgal;;;643;2013-02-26;
986000020;Urgench;;;860;2015-08-04;
934800102;Úrhida;;;348;2013-12-11;
934800284;Úri;;;348;2017-03-22;
936400027;Urmia;;;364;2014-02-26;
505641;Urmince;SK0236505641;406;703;2010-01-01;
972400362;Urretxu;;;724;2016-10-07;
962000212;Urrô;;;620;2017-02-15;
925000211;Urrugne;;;250;2014-10-28;
918800001;Uruca;;;188;2013-05-16;
939200057;Uruma;;;392;2016-09-06;
915600061;Urumgi;;;156;2016-08-10;
964200154;Urziceni;;;642;2017-10-13;
979200015;Usak;;;792;2013-02-01;
961600703;"Uscje Gorlickie";;;616;2015-11-02;
920300353;Úsilov;;;203;2013-02-06;
979200117;Üsküdar;;;792;2014-03-12;
927600343;Uslar;;;276;2013-09-06;
925000416;Usson-du-Poitou;;;250;2017-02-15;
964300082;Ust;;;643;2013-03-22;
980400403;Usť-Čorna;;;804;2015-02-12;
939800075;Ust-Kamenogorsk;;;398;2017-07-10;
920300029;"Ústí nad Labem";;;203;2010-01-01;
920300106;"Ústí nad Orlicí";;;203;2010-01-01;
920301034;Ústín;;;203;2014-11-03;
961600395;Ustroń;;;616;2013-09-04;
961600264;"Ustrzyki Dolne";;;616;2013-03-01;
920301908;Úštěk;;;203;2015-02-13;
580317;Utekáč;SK0327580317;607;703;2010-01-01;
944000041;Utena;;;440;2014-11-10;
957800332;Utne;;;578;2016-03-22;
952800045;Utrecht;;;528;2015-08-11;
972400311;Utrera;;;724;2016-06-08;
920301909;Útušice;;;203;2015-02-13;
924600060;Uurainen;;;246;2016-04-12;
920300763;Úvalno;;;203;2013-05-17;
920301910;Úvaly;;;203;2015-02-13;
964300062;Uvarovo;;;643;2013-02-19;
949600008;Uvurkhangai;;;496;2013-09-06;
982600239;Uxbridge;;;826;2015-06-05;
986000016;Uzbekistan;;;860;2014-10-08;
919100017;Uzdol;;;191;2013-03-22;
934800211;Uzhhorod;;;348;2016-04-12;
980400830;Uzhhorod;;;804;2017-10-10;
525359;Uzovce;SK0418525359;708;703;2010-01-01;
515701;"Uzovská Panica";SK0329515701;609;703;2010-01-01;
525367;"Uzovské Pekľany";SK0418525367;708;703;2010-01-01;
525375;"Uzovský Šalgov";SK0418525375;708;703;2010-01-01;
979200222;Üzümlü;;;792;2017-02-09;
979200220;Uzunköprü;;;792;2016-11-04;
911200036;Užanka;;;112;2016-10-12;
980400003;Užhorod;;;804;2010-01-01;
968800045;Užice;;;688;2013-02-01;
920300859;Úžice;;;203;2013-12-10;
920301911;"Úžice okr. Mělník";;;203;2015-02-13;
980400404;Užok;;;804;2015-02-12;
980400331;"V. Bakta";;;804;2014-11-13;
924600057;Vaasa;;;246;2016-03-31;
934800091;Vác;;;348;2013-07-04;
920301912;Václavovice;;;203;2015-02-13;
920300811;Vacov;;;203;2000-09-07;
935600061;Vadodara;;;356;2015-11-05;
506630;Vaďovce;SK0224506630;304;703;2010-01-01;
957800385;Vågland;;;578;2016-11-03;
962000217;Vagos;;;620;2017-09-14;
527947;Vagrinec;SK041C527947;712;703;2010-01-01;
905100013;Vahagni;;;51;2015-11-06;
504114;Váhovce;SK0212504114;202;703;2010-01-01;
942800032;Vainode;;;428;2016-01-19;
522121;Vajkovce;SK0426522121;806;703;2010-01-01;
968800184;Vajska;;;688;2017-10-09;
976200006;Vakhsh;;;762;2014-02-14;
522139;Valaliky;SK0426522139;806;703;2010-01-01;
509086;Valaská;SK0323509086;603;703;2010-01-01;
514420;"Valaská Belá";SK0227514420;307;703;2010-01-01;
511102;"Valaská Dubová";SK0318511102;508;703;2010-01-01;
518638;"Valaškovce (vojenský obvod)";SK0412518638;702;703;2010-01-01;
920300963;"Valašská Bystřice";;;203;2014-09-23;
920300830;"Valašská Polanka";;;203;2013-11-19;
920300573;"Valašská Senice";;;203;2013-03-06;
920300155;"Valašské Klobouky";;;203;2012-07-13;
920300034;"Valašské Meziříčí";;;203;2010-01-01;
920300574;"Valašské Příkazy";;;203;2013-03-06;
512761;Valča;SK0316512761;506;703;2010-01-01;
938000113;Valdagno;;;380;2014-02-25;
972400268;Valdepeñas;;;724;2015-08-14;
972400425;Valdesoto;;;724;2017-10-26;
920300166;Valdice;;;203;2012-10-04;
972400117;Valdivia;;;724;2014-01-30;
925000140;Valdivienne;;;250;2014-02-11;
962000048;"Vale Benfeito";;;620;2013-03-14;
962000223;"Vale de Cambra";;;620;2017-10-06;
964200102;"Valea Cerului";;;642;2015-02-12;
964200103;"Valea lui Mihai";;;642;2015-02-12;
964200104;Valea-Tirnei;;;642;2015-02-12;
925000167;Valence;;;250;2014-04-04;
986200003;Valencia;;;862;2016-11-03;
972400043;Valencia;;;724;2013-03-01;
520951;Valentovce;SK0415520951;705;703;2010-01-01;
938000347;Valenzano;;;380;2016-09-29;
957800220;"Valer i Ostfold";;;578;2013-11-27;
515795;Valice;SK0329515795;609;703;2010-01-01;
968800077;Valjevo;;;688;2014-03-21;
942800005;Valka;;;428;2013-03-01;
527955;Valkovce;SK041C527955;712;703;2010-01-01;
509094;Vaľkovňa;SK0323509094;603;703;2010-01-01;
980400266;Valky;;;804;2014-04-25;
972400044;Valladolid;;;724;2013-03-01;
972400385;Valldemossa;;;724;2017-09-08;
972400081;"Valle de Trapaga-Trapagaran";;;724;2013-09-06;
975200017;Vallentuna;;;752;2013-03-07;
947000004;Valleta;;;470;2013-03-01;
972400420;Valls;;;724;2017-10-17;
942800006;Valmiera;;;428;2013-03-22;
962000111;Valongo;;;620;2000-03-01;
962000098;Valpacos;;;620;2013-10-11;
920300031;Valtice;;;203;2010-01-01;
920301913;"Valy okr. Cheb";;;203;2015-02-13;
920301914;"Valy okr. Pardubice";;;203;2015-02-13;
979200171;Van;;;792;2015-08-13;
905100012;Vanadzor;;;51;2015-10-07;
912400003;Vancouver;;;124;2010-01-01;
924600019;Vanda;;;246;2013-03-06;
971000001;Vanderbijlpark;;;710;2012-12-03;
925000493;Vandœuvre-lès-Nancy;;;250;2017-10-13;
957800341;Vang;;;578;2016-04-08;
518964;Vaniškovce;SK0411518964;701;703;2010-01-01;
925000112;Vannes;;;250;2013-09-06;
920302293;Vanovice;;;203;2017-02-24;
957800320;Vanse;;;578;2015-12-11;
924600021;Vantaa;;;246;2013-03-06;
934800278;Vanyarc;;;348;2017-03-22;
527963;Vápeník;SK041C527963;712;703;2010-01-01;
920300575;Vápenná;;;203;2013-03-06;
980400655;Vapnyarka;;;804;2016-10-04;
519901;Varadka;SK0411519901;701;703;2010-01-01;
964200144;Varasău;;;642;2017-04-03;
919100030;Varaždin;;;191;2014-02-06;
527971;Varechovce;SK041B527971;711;703;2010-01-01;
944000031;Varena;;;440;2014-01-23;
525383;Varhaňovce;SK0417525383;707;703;2010-01-01;
930000101;Vari;;;300;2013-07-26;
518069;Varín;SK031B518069;511;703;2010-01-01;
980400672;Varivtsi;;;804;2016-10-11;
980400085;Varkovychi;;;804;2013-02-06;
910000020;Varna;;;100;2013-02-08;
920300102;Varnsdorf;;;203;2010-01-01;
924600037;Varpaisjärvi;;;246;2014-02-17;
934800058;Várpalota;;;348;2012-10-04;
964200022;Varsolt;;;642;2012-10-04;
964200105;Vărzari;;;642;2015-02-12;
962000038;Várzea;;;620;2013-03-11;
934800262;Vasad;;;348;2016-10-11;
934800280;Vásárosdombó;;;348;2017-03-22;
934800166;Vásárosnamény;;;348;2012-09-01;
924600053;Vasikka-aho;;;246;2015-08-10;
510149;Vasiľov;SK0317510149;507;703;2010-01-01;
964200123;Vaslui;;;642;2016-04-11;
980400742;Vasylkiv;;;804;2017-05-12;
980400815;Vaškovica;;;804;2017-10-06;
927600245;Vaterstetten;;;276;2013-04-17;
930000092;Vatheos;;;300;2013-04-03;
964200090;"Vatra Dornei";;;642;2015-02-04;
980400232;Vatutine;;;804;2014-03-24;
911200020;Vaukavysk;;;112;2014-01-23;
925000337;Vaux-le-Pénil;;;250;2016-02-16;
925000333;Vaux-sur-Mer;;;250;2016-01-20;
510157;Vavrečka;SK0317510157;507;703;2010-01-01;
529214;Vavrinec;SK041D529214;713;703;2010-01-01;
920301915;"Vavřinec okr. Kutná Hora";;;203;2015-02-13;
511111;Vavrišovo;SK0315511111;505;703;2010-01-01;
920302136;Vážany;;;203;2015-11-02;
511129;Važec;SK0315511129;505;703;2010-01-01;
975200064;Vänersborg;;;752;2013-11-20;
975200030;Vännäs;;;752;2013-03-28;
975200123;Vännersborg;;;752;2015-09-01;
975200088;Värnamo;;;752;2014-06-11;
975200061;Västanfors;;;752;2013-10-01;
975200082;Västeras;;;752;2014-05-05;
975200109;Västertälje;;;752;2014-10-22;
975200095;Västervik;;;752;2014-08-18;
975200133;Växjö;;;752;2015-11-26;
515710;Včelince;SK0329515710;609;703;2010-01-01;
957800221;Vear;;;578;2013-11-27;
925000241;Veauche;;;250;2014-11-12;
972400212;Vecindario;;;724;2014-11-10;
920300845;Věcov;;;203;2013-11-21;
942800016;Vecpils;;;428;2014-09-02;
934800101;Vecsés;;;348;2013-11-21;
942800026;Vectilža;;;428;2015-02-10;
515728;Večelkov;SK0329515728;609;703;2010-01-01;
964300195;Vedeno;;;643;2016-07-28;
920300576;Vedrovice;;;203;2013-03-06;
957800102;Vefsn;;;578;2013-09-06;
957800048;Vega;;;578;2013-03-28;
529222;Vechec;SK041D529222;713;703;2010-01-01;
927600168;Vechta;;;276;2013-03-04;
962000206;"Veiga de Lila";;;620;2016-10-17;
920301916;Vejprnice;;;203;2015-02-13;
920300134;Vejprty;;;203;2012-05-25;
920302022;Vejvanov;;;203;2015-03-13;
920300967;Velatice;;;203;2014-09-23;
543845;Veľaty;SK042B543845;811;703;2010-01-01;
925000125;Velay;;;250;2013-10-07;
927600251;Velbert;;;276;2013-05-22;
500836;Velčice;SK0237500836;407;703;2010-01-01;
920300086;Velehrad;;;203;2010-01-01;
920301917;Velemín;;;203;2015-02-13;
920301918;Veleň;;;203;2015-02-13;
980700005;Veles;;;807;2013-01-11;
980400552;Velesniv;;;804;2016-04-06;
920301919;Velešín;;;203;2015-02-13;
920301052;Velešovice;;;203;2014-12-01;
920302182;Velhartice;;;203;2015-12-06;
510165;Veličná;SK0313510165;503;703;2010-01-01;
920302274;Velichovky;;;203;2016-11-02;
919100038;"Velika Gorica";;;191;2014-05-09;
907000030;"Velika Kladuša";;;70;2016-09-11;
920301920;"Veliká Ves okr. Praha-východ";;;203;2015-02-13;
907000032;"Veliki Brić";;;70;2016-10-05;
980400010;"Velikij Bikčiv";;;804;2010-01-01;
910000022;"Veliko Tarnovo";;;100;2013-03-06;
920302295;Velim;;;203;2017-03-03;
920300774;"Velká Bíteš";;;203;2013-05-31;
516465;"Veľká Čalomija";SK032A516465;610;703;2010-01-01;
514438;"Veľká Čausa";SK0227514438;307;703;2010-01-01;
518077;"Veľká Čierna";SK031B518077;511;703;2010-01-01;
920301921;"Velká Dobrá";;;203;2015-02-13;
500844;"Veľká Dolina";SK0233500844;403;703;2010-01-01;
523992;"Veľká Franková";SK0413523992;703;703;2010-01-01;
920301922;"Velká Hleďsebe";;;203;2015-02-13;
506648;"Veľká Hradná";SK0229506648;309;703;2010-01-01;
920302242;"Velká Chyška";;;203;2016-07-13;
522147;"Veľká Ida";SK0426522147;806;703;2010-01-01;
517330;"Veľká Lehota";SK032C517330;612;703;2010-01-01;
527068;"Veľká Lesná";SK041A527068;710;703;2010-01-01;
522155;"Veľká Lodina";SK0426522155;806;703;2010-01-01;
524000;"Veľká Lomnica";SK0413524000;703;703;2010-01-01;
920302099;"Velká Losenice";;;203;2015-10-09;
581585;"Veľká Lúka";SK032B581585;611;703;2010-01-01;
504122;"Veľká Mača";SK0212504122;202;703;2010-01-01;
511994;"Veľká nad Ipľom";SK0326511994;606;703;2010-01-01;
920300577;"Velká nad Veličkou";;;203;2013-03-06;
501972;"Veľká Paka";SK0211501972;201;703;2010-01-01;
920300724;"Velká Polom";;;203;2013-04-12;
513806;"Veľká Tŕňa";SK042B513806;811;703;2010-01-01;
512001;"Veľká Ves";SK0327512001;607;703;2010-01-01;
516473;"Veľká Ves nad Ipľom";SK032A516473;610;703;2010-01-01;
506656;"Veľké Bierovce";SK0229506656;309;703;2010-01-01;
920300334;"Velké Bílovice";;;203;2013-01-11;
501981;"Veľké Blahovo";SK0211501981;201;703;2010-01-01;
511137;"Veľké Borové";SK0315511137;505;703;2010-01-01;
920300135;"Velké Březno";;;203;2012-05-25;
512010;"Veľké Dravce";SK0326512010;606;703;2010-01-01;
545651;"Veľké Držkovce";SK0221545651;301;703;2010-01-01;
505676;"Veľké Dvorany";SK0236505676;406;703;2010-01-01;
555673;"Veľké Dvorníky";SK0211555673;201;703;2010-01-01;
920301923;"Velké Hamry";;;203;2015-02-13;
920300616;"Velké Heraltice";;;203;2013-03-14;
505684;"Veľké Hoste";SK0221505684;301;703;2010-01-01;
920302315;"Velké Hostěrádky";;;203;2017-05-13;
920300758;"Velké Hoštice";;;203;2013-05-17;
505692;"Veľké Chlievany";SK0221505692;301;703;2010-01-01;
500518;"Veľké Chyndice";SK0233500518;403;703;2010-01-01;
543853;"Veľké Kapušany";SK0427543853;807;703;2010-01-01;
920300070;"Velké Karlovice";;;203;2010-01-01;
501387;"Veľké Kosihy";SK0231501387;401;703;2010-01-01;
507709;"Veľké Kostoľany";SK0214507709;204;703;2010-01-01;
581160;"Veľké Kozmálovce";SK0232581160;402;703;2010-01-01;
505706;"Veľké Kršteňany";SK0225505706;305;703;2010-01-01;
920300143;"Velké Kunětice";;;203;2012-05-30;
504947;"Veľké Leváre";SK0106504947;106;703;2010-01-01;
920301924;"Velké Losiny";;;203;2015-02-13;
503631;"Veľké Lovce";SK0234503631;404;703;2010-01-01;
502910;"Veľké Ludince";SK0232502910;402;703;2010-01-01;
920300221;"Velké Meziříčí";;;203;2012-10-16;
920300421;"Velké Nemčice";;;203;2013-03-06;
920300796;"Velké Opatovice";;;203;2012-09-01;
556572;"Veľké Orvište";SK0214556572;204;703;2010-01-01;
543861;"Veľké Ozorovce";SK042B543861;811;703;2010-01-01;
920300712;"Velké Pavlovice";;;203;2013-04-12;
517348;"Veľké Pole";SK032C517348;612;703;2010-01-01;
920301925;"Velké Popovice";;;203;2015-02-13;
920301926;"Velké Poříčí";;;203;2015-02-13;
920301927;"Velké Přílepy";;;203;2015-02-13;
920301928;"Velké Přítočno";;;203;2015-02-13;
543870;"Veľké Raškovce";SK0427543870;807;703;2010-01-01;
523232;"Veľké Revištia";SK0429523232;809;703;2010-01-01;
505714;"Veľké Ripňany";SK0236505714;406;703;2010-01-01;
518085;"Veľké Rovné";SK0311518085;501;703;2010-01-01;
543888;"Veľké Slemence";SK0427543888;807;703;2010-01-01;
558214;"Veľké Straciny";SK032A558214;610;703;2010-01-01;
515736;"Veľké Teriakovce";SK0329515736;609;703;2010-01-01;
543896;"Veľké Trakany";SK042B543896;811;703;2010-01-01;
502928;"Veľké Turovce";SK0232502928;402;703;2010-01-01;
505722;"Veľké Uherce";SK0225505722;305;703;2010-01-01;
504131;"Veľké Úľany";SK0212504131;202;703;2010-01-01;
555932;"Veľké Vozokany";SK0237555932;407;703;2010-01-01;
920302040;"Velké Všelisy";;;203;2015-04-15;
500887;"Veľké Zálužie";SK0233500887;403;703;2010-01-01;
516490;"Veľké Zlievce";SK032A516490;610;703;2010-01-01;
527980;Veľkrop;SK041B527980;711;703;2010-01-01;
920301929;"Velký Beranov";;;203;2015-02-13;
980400063;"Veľký Berezný";;;804;2013-01-11;
